network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
166,1,3,49.00639147439193,0,0.0838521308109181,2,0,1,0
608,2,5,979.100245959024,1,0.6586584852606695,1,1,0,1
367,1,7,154.2396578621673,1,0.228894665421811,3,0,0,1
174,2,3,210.1951533368564,0,0.4168589106425155,2,2,0,1
509,1,8,721.9034188515179,0,0.1776086803989905,0,2,0,1
551,2,7,2344.1920715778606,1,0.2089188016446435,0,4,0,1
319,2,6,2029.821054060948,0,0.3325643216715722,1,4,0,1
167,2,2,83.56483714882313,0,0.4611869002402154,1,2,0,0
486,1,2,34.878260140360965,0,0.5180902811485432,1,0,0,1
257,1,2,1410.5591597029345,0,0.7627236947749233,1,2,0,1
369,2,1,229.40741976519703,1,0.185560846496481,3,0,0,1
509,0,3,267.1901087181883,1,0.322963438935881,3,0,1,1
423,1,3,1466.485057279488,0,0.218726539926154,1,0,0,0
701,1,2,3086.8614495928914,1,0.5744886122090616,0,0,0,1
384,1,6,1125.8073594529112,1,0.3242184416801477,0,2,0,0
274,2,7,775.1215165095037,0,0.5131188913044067,2,2,1,1
605,1,4,601.9355181044742,0,0.2602007874188997,1,0,1,1
788,1,7,1022.8938782891752,0,0.2672013507815763,2,0,1,1
64,1,1,29.13443062137344,1,0.5140630158307588,2,1,1,0
340,1,5,50.69314848683904,0,0.2158335693808434,3,4,1,1
615,1,5,929.9409886532912,0,0.3251566704174881,2,0,0,0
574,2,4,536.8492685016083,0,0.3359260195933525,2,1,0,0
517,1,1,688.6051804467361,0,0.2455405489907753,1,0,0,0
468,2,5,1308.8796559759128,1,0.2048677954485679,2,0,0,0
733,1,3,434.6174048498677,1,0.4611603867324969,1,0,0,0
550,1,4,271.0942382786429,0,0.1437247696960634,4,0,0,1
567,1,5,214.1330215008757,0,0.2922023750469405,2,2,0,0
417,1,1,112.9568511762338,1,0.3295033495716246,0,1,0,0
402,1,4,29.99247507050014,1,0.4607046343891963,3,2,0,1
578,2,4,252.8639504827696,0,0.3006021017913319,0,0,1,0
415,2,3,261.0414109968212,1,0.1021091429373855,1,0,0,0
557,1,5,384.7345790155134,0,0.660001721259217,1,0,0,1
915,1,2,716.4405827702604,1,0.1681959641833399,2,0,0,0
674,1,2,1139.3616023025886,1,0.1741367566705358,1,1,0,0
434,1,4,176.22313469547151,0,0.4336850456333536,2,0,0,1
740,1,6,1139.1909235972876,0,0.0635914098559084,2,2,0,0
418,1,4,119.71888942754651,0,0.5159011496375359,0,2,0,0
92,1,7,3585.910537470248,1,0.387774219346023,0,0,1,1
298,2,7,268.4159891767951,1,0.5243169696208322,1,0,0,1
125,1,1,1452.8499985172157,0,0.3091812934903772,2,1,0,1
835,1,3,1401.8469577809424,1,0.3731008497187187,3,2,0,1
565,2,3,356.2666218153853,1,0.1120246437119862,1,2,0,0
456,2,3,437.814287224645,0,0.5370388038197251,2,0,0,0
665,1,3,3.0763020154606293,0,0.4156810558019157,2,0,0,0
64,1,5,231.67484580748317,1,0.3824490993331821,0,1,0,1
547,1,2,273.1999139689734,0,0.5082815486204378,1,1,0,1
654,2,3,482.2631137550463,0,0.5212148901076991,2,2,1,0
204,1,3,119.77490576314491,1,0.6321987460104889,1,3,0,1
728,1,5,521.2463245354337,0,0.0232152976537792,1,0,1,0
567,1,5,883.2259258129379,0,0.4046713256917472,3,0,0,1
416,1,4,371.2583421632176,0,0.1130776354139459,2,4,0,1
626,1,7,211.3758745796674,1,0.3129692244575058,0,1,0,1
954,2,5,634.7568436248279,1,0.2763542712184483,1,0,0,0
536,1,3,23.546264180349848,0,0.1991966004192114,1,0,0,0
549,2,5,333.4280915720289,0,0.1623620466640693,1,0,0,0
408,2,10,599.9268324566538,0,0.3504231144363717,1,2,0,1
330,1,2,327.3891479419907,0,0.1035812988191937,5,0,0,1
666,1,1,339.02314092820245,0,0.2181042749690882,4,0,0,1
328,2,3,1508.662714491907,0,0.2298113673713112,0,0,1,0
514,2,5,2174.380886608305,0,0.4889490648601779,1,0,0,0
566,1,5,273.70209626662427,1,0.204817138229567,0,0,0,0
707,2,4,993.8781438654912,0,0.3041462849741824,0,0,0,0
397,2,6,2931.905217508983,1,0.3958369595017428,0,0,0,1
446,1,3,221.95471865244303,1,0.2353305870641703,1,2,1,0
304,2,2,1827.8784945384327,0,0.1477827855670451,3,2,0,1
411,1,5,1074.6338363111,0,0.2955177994819774,1,2,1,0
575,2,4,3281.113052112155,0,0.1770765770185088,1,0,0,0
651,1,2,78.60684152059112,0,0.1438132116766708,1,0,0,0
315,1,8,401.68532664910543,1,0.4724710890766852,2,0,0,1
673,1,4,520.2464210857293,0,0.2840967991459509,1,2,0,0
771,1,2,891.9948868521348,0,0.62995176640076,1,1,0,1
582,1,12,848.9885497408769,1,0.3270743676245625,1,2,0,1
875,1,5,1894.5129135380848,0,0.2940433054303409,1,1,0,0
345,1,6,1459.4581422221258,0,0.0586072453922346,0,0,0,0
144,1,4,533.2667112039665,0,0.3355096194857386,0,0,0,0
799,2,3,418.1313122579921,0,0.1901324631702201,2,1,0,0
630,2,6,4686.830897298288,0,0.1813849514793765,0,0,0,0
488,1,6,445.8562116753286,0,0.3514157402360043,1,2,0,0
555,1,2,918.1222201392204,1,0.5296567467977373,1,0,0,0
274,1,1,267.74004712032774,0,0.179063917297639,1,1,0,0
989,2,6,762.838926352075,1,0.2958964990940766,1,0,0,0
525,2,4,185.1755812876264,0,0.5086667534763266,2,4,1,1
596,2,1,15.540196630675371,0,0.459042182958848,1,3,0,0
544,2,4,561.88986319634,0,0.2981823611432814,3,0,0,1
341,1,2,3230.5509581034344,1,0.5780838435090695,3,0,0,1
594,1,3,138.7806582805601,0,0.4425806453955091,1,2,0,0
876,1,1,162.0967976104632,0,0.6719558550557124,3,0,0,1
769,1,6,509.1469377607209,0,0.2507431424658281,0,0,0,0
818,1,3,1638.312008267946,0,0.3471330745746345,1,1,0,1
397,1,3,661.8177138487126,0,0.4440088416499151,2,0,1,0
302,1,5,568.5743482093687,1,0.2245906716426267,2,0,0,0
474,1,2,72.60267439083586,0,0.0993076833031536,1,0,0,0
511,1,1,2615.840919565239,0,0.322363350565355,1,2,0,1
718,1,8,341.08456175165804,0,0.2357948579062805,0,0,0,1
161,2,2,232.0756130019705,1,0.5539487329020402,2,1,0,0
468,1,4,427.7971151073517,1,0.1387290018334931,1,4,0,1
297,1,2,933.1828693853828,0,0.1042652091727439,2,0,1,0
169,1,3,1619.6389240597164,0,0.119567756677219,3,1,0,1
514,1,4,539.8821435657252,0,0.2369385455419972,3,0,0,1
240,2,5,8.75178727854873,1,0.3076908244681539,2,0,0,0
833,1,3,88.13158555037626,0,0.223855863616443,3,1,0,1
448,1,3,97.50635158655744,0,0.0535575835731369,0,2,0,0
199,1,5,39.6030061368095,0,0.1912689988432863,3,1,1,1
450,1,7,178.93658601432762,0,0.2503601136916371,1,0,0,1
64,1,5,342.00397228272857,0,0.3426445499905855,1,1,0,0
489,2,3,861.3328490107947,1,0.0369853877791467,2,2,1,1
453,1,2,44.65902493678912,1,0.2413159972927599,0,0,0,0
639,2,3,1574.46761147823,0,0.4529878755415148,2,3,0,0
446,1,3,9.662204440031092,1,0.2215961794527488,1,0,0,0
1014,1,7,1.642414324130255,0,0.2094494799089607,1,2,0,1
511,1,6,144.69802834027024,0,0.4193251538781083,1,0,1,0
502,2,1,475.1490480934327,0,0.4937274160818746,2,2,0,1
539,1,6,132.77623202663662,1,0.3435309279020751,2,0,0,0
385,1,3,167.59339570485966,0,0.4574105972676737,0,0,0,0
390,1,6,98.49839726393776,0,0.0784412767376022,2,0,0,0
493,2,4,324.4815092829423,1,0.5870189019175164,1,3,0,0
391,1,9,641.3500437990099,0,0.260572710458708,1,0,0,1
521,1,6,434.012291240917,0,0.0318955026358032,2,1,0,1
449,1,2,444.0957127548538,1,0.1913202649354329,1,2,1,0
800,1,5,48.93326451871989,1,0.372998730902303,0,0,0,0
64,1,4,1161.331066304816,1,0.3261090418421983,1,0,0,0
718,2,1,160.5021589289083,1,0.4262677833470988,1,0,0,0
749,2,3,1092.577356210683,0,0.1418377980270176,3,0,0,1
431,1,5,1169.5759368606246,0,0.167429931060125,2,0,0,0
425,2,4,822.7917062257337,0,0.0905131155779343,2,0,0,0
218,1,3,740.903772028398,1,0.0438319045242947,0,0,0,0
344,1,3,483.57133676289897,1,0.3824914650033816,2,0,1,0
687,1,5,519.0321604985573,0,0.2693255400917169,1,1,0,0
754,0,2,786.0423461782581,0,0.1331691394146673,1,1,0,1
644,1,1,374.74338841257634,0,0.4472771467961057,3,0,0,1
274,1,10,179.237887380882,0,0.4295622029178786,1,0,0,1
395,1,7,1314.017206381409,0,0.1054510637871446,4,3,0,1
597,1,3,335.3265116639326,1,0.1684754702151769,0,0,1,0
451,1,1,1417.511485753271,0,0.3403374799178791,2,1,0,0
425,0,5,109.69934114008338,1,0.1460024935774894,2,3,0,1
642,2,2,1544.877520389735,1,0.0590245851841468,2,2,0,0
588,1,3,586.1057644000265,1,0.0080680293378079,1,0,1,1
427,1,9,221.03675388295252,0,0.1935783190183478,2,4,0,1
731,1,3,78.22790106416294,0,0.2189878297663576,1,0,0,0
623,1,5,118.2684729965931,1,0.7815621467911867,1,0,0,1
618,1,3,20.7833092512196,1,0.3079762081914793,3,0,0,1
565,2,4,1424.856234392407,0,0.1254000703402259,0,2,0,0
249,2,4,1074.4323970293242,0,0.3600679736100508,2,2,0,0
684,1,2,171.55894042678216,0,0.2812012543711316,2,0,0,0
463,1,3,22.50268634749868,1,0.5027302118173884,0,0,0,0
395,1,6,531.187476157988,0,0.079995272496578,1,1,0,1
709,1,4,1082.889611834833,1,0.219779882975548,2,3,0,0
359,1,1,2633.9611310668256,0,0.3547176966741507,1,0,0,1
218,1,4,1485.7231709331654,0,0.6423921829818908,1,0,0,1
621,1,5,218.14307954968436,0,0.365687270625176,2,0,0,0
243,1,5,135.04363659611863,0,0.5313036457076089,0,0,0,0
83,2,4,119.33798170723404,1,0.2367224110515371,2,0,0,0
839,0,2,1281.5084971773356,0,0.5776901313910977,2,1,0,0
542,1,2,1866.7906612211743,0,0.5385612783310993,1,2,0,0
480,1,4,293.77515681164897,0,0.2670069272190745,0,2,0,0
391,1,1,1675.9767719314432,1,0.4895911560799547,0,0,1,0
579,1,1,45.28606389020117,0,0.1511232134870201,0,0,0,0
720,1,6,599.7625292485434,1,0.3814586683180508,2,0,1,0
522,2,3,259.1928522979971,0,0.1583722737402562,2,0,0,0
530,1,5,1169.5080587684367,1,0.3755014713835235,2,0,0,1
427,2,2,190.65375420831185,0,0.091666041337951,4,0,0,1
488,1,5,430.4882404342119,0,0.3251729491593369,1,1,0,0
561,1,8,989.9115404598748,1,0.4010426043759582,3,0,0,1
157,1,5,330.2685406747487,0,0.210760336107639,0,1,0,0
230,1,2,1546.8069323631214,1,0.2956403606913557,2,0,0,0
463,1,7,464.41211695069103,1,0.6369603927778598,0,0,0,1
569,1,2,422.1673964148066,0,0.4184758460270827,3,2,0,1
392,2,4,557.6794048842968,1,0.2546411268684303,2,4,0,1
344,1,6,61.82136813324263,0,0.4112854206305017,3,0,0,1
539,1,2,1632.4843855919892,0,0.5611362962944452,0,0,0,0
304,1,2,273.8962285290264,1,0.428500744963682,2,0,0,0
581,2,1,1.451230260768685,0,0.3613840339080617,1,2,0,0
159,1,4,924.4101116650492,0,0.2650962503620181,3,2,0,1
705,1,4,840.9374765664262,0,0.496229907871291,2,2,0,0
594,1,5,3267.303766399583,0,0.3519279770851087,3,2,0,1
551,1,1,1016.2246107557352,0,0.4925294010671103,0,0,0,0
696,1,6,323.6197701224206,0,0.2029810670966544,1,0,1,0
833,2,5,2439.6027279691657,0,0.2275319384242436,3,2,0,1
131,1,6,1377.389894929326,0,0.4416526913013537,2,0,0,0
244,1,4,327.18591229388016,0,0.3095287495936222,3,0,0,1
375,1,1,39.94763831318489,0,0.3491196731776561,0,2,1,0
505,1,2,1058.7604030745172,0,0.6595874970273794,2,0,0,1
603,2,5,344.8859820846948,0,0.0772764275237626,2,1,0,0
354,1,4,331.0652464013929,1,0.3951062753354441,2,2,0,0
348,1,7,310.9310679097631,1,0.5461693611550947,2,2,0,1
218,1,5,414.6968847692114,1,0.2516993386634817,1,0,1,0
315,1,5,1389.108429924969,0,0.3284703874658392,1,0,0,1
229,1,3,111.59771091695224,1,0.349500546106994,2,0,1,1
304,1,1,646.8119047656292,1,0.394464159130327,2,3,0,1
710,0,3,113.48986775265186,0,0.2041226210502734,1,2,0,0
598,1,2,858.0827358299517,1,0.262653687021152,1,1,0,0
536,2,4,257.2529222613378,0,0.6211056447449044,1,2,0,1
328,1,5,472.0843336468944,0,0.3283757978296666,2,0,0,0
640,1,4,540.7660965694332,1,0.3918144950835486,1,0,0,1
384,1,3,1472.542731314654,0,0.0715950673332632,1,0,0,1
524,1,5,1367.314706899822,0,0.5156215860659368,3,2,0,1
1012,2,1,1.879975092908066,0,0.3699910376820349,3,1,0,1
480,2,2,427.4378110702775,1,0.3125420945313025,1,1,0,0
729,1,4,853.9026275356846,1,0.1178633750498286,1,1,1,0
359,1,4,1530.578737958141,1,0.2475359866764546,4,0,0,1
493,0,5,40.106991076376005,0,0.4433921496354362,1,1,1,0
374,1,1,1476.2269247096383,1,0.3800382882116676,3,1,0,1
862,1,8,235.5784854885032,1,0.5904979912868378,5,1,0,1
641,1,3,183.78851656908685,1,0.2066427146909129,1,2,0,1
387,1,2,504.66297896384697,1,0.1241403078290993,1,3,0,1
694,2,2,944.4300395072312,1,0.3634626527169487,1,0,0,1
624,1,6,441.9920540927998,0,0.5461173817009983,1,2,0,0
185,1,5,16.8668025685225,1,0.0945482296615009,1,0,1,0
354,1,1,650.8535055212232,0,0.2493359968230412,0,1,0,0
450,1,6,343.1360317636036,0,0.4666978872869062,1,1,0,0
485,1,4,164.35454710139598,0,0.6273395771863359,1,2,0,1
624,1,6,554.7547430732735,0,0.1807229591415596,1,0,0,0
535,0,3,334.09003302741087,0,0.6260355468701109,4,4,0,1
232,2,5,31.59553656910689,0,0.1268781681376815,2,1,0,1
576,1,1,1034.2607599202083,1,0.2323533584968118,1,0,0,0
622,1,5,1055.1565934947278,1,0.0479293807302402,3,0,0,1
611,1,4,771.6108900767415,0,0.1575742596861571,0,2,0,0
716,0,4,1470.1789976035516,0,0.3930197084105951,1,0,0,0
666,1,2,181.70272804364876,0,0.4444411958678387,2,0,0,0
485,1,5,490.9599532858685,0,0.3153224285004137,2,0,0,1
167,2,5,49.64942962414888,0,0.2123626860903849,0,4,0,1
585,2,3,1720.2056350325995,0,0.2223533390115135,1,0,1,1
554,2,5,314.0350497514373,0,0.3941443029893087,0,0,0,0
244,1,4,520.0141354738579,0,0.5076495083886103,1,0,0,0
283,1,2,314.5879480841885,0,0.1419471345604183,1,1,1,0
492,2,4,475.3925101713059,0,0.6734987344103694,1,2,0,1
636,1,2,526.076818807574,1,0.3500422910996851,0,3,1,0
505,1,3,454.4042562032637,1,0.7005482192761399,1,0,0,1
505,2,6,635.1362819383307,0,0.2209654924599036,1,0,0,0
396,2,4,47.17875152994584,0,0.3537291393016075,1,0,0,0
407,0,3,207.57054938309568,1,0.2764324456511072,2,0,0,0
438,1,4,731.9662745856507,0,0.4929761676764809,0,2,0,0
544,2,2,2972.878935750628,0,0.4299263965386175,1,0,0,0
404,1,4,14.041984799027738,0,0.8322973681402381,1,0,0,1
751,1,5,894.5629779895319,1,0.2202869488737649,1,0,1,0
321,1,5,954.9466212831128,0,0.6290185036333932,0,1,0,1
412,1,7,7.789895257056495,1,0.3596798679387429,2,4,0,1
539,1,2,97.7533698317389,1,0.2703395837122785,2,2,0,0
706,1,4,65.02677904086678,1,0.1301550363408407,1,2,0,0
202,2,4,952.7441440180608,0,0.2849511166125496,3,0,0,1
677,1,5,1765.1792285906715,1,0.072826735143169,2,0,0,0
516,1,3,2.7089564831391413,0,0.2877484443255025,1,3,0,1
781,2,1,362.879198342927,0,0.5596728612816558,2,1,0,1
427,2,5,603.5571985810028,0,0.7619408254040162,1,0,1,1
410,1,6,351.96166103696123,0,0.2536488782725312,1,0,0,0
790,1,4,1033.664533007297,0,0.2463899835253185,0,0,1,0
395,2,5,582.4005216180137,1,0.4990763467183964,1,0,0,0
443,1,2,153.22169428344222,1,0.103401277584361,2,0,0,0
346,1,8,443.2028512578668,0,0.3228787636990904,3,0,0,1
493,1,2,60.44012076924988,0,0.1272440553977189,4,0,0,1
546,2,5,3595.65702652438,1,0.4659328400190901,1,0,0,1
810,1,4,984.5566233659458,0,0.3414993798734011,0,2,0,0
457,1,4,633.561266664689,0,0.2308959305466529,1,0,0,0
490,2,7,4099.282035706303,0,0.6621212092690709,3,0,0,1
634,1,3,723.323152627749,1,0.4491651231492578,3,0,1,1
275,1,6,197.6718567273321,1,0.151508243812601,4,2,1,1
576,2,8,2667.872555196426,1,0.5598607907178887,2,4,0,1
533,1,6,617.3414763414704,0,0.5451439933902403,0,0,1,0
598,1,4,16.712027328968006,0,0.4357053240849119,1,2,0,0
557,1,5,681.4357905445286,1,0.6562788084080912,3,0,0,1
991,2,3,58.465779781518926,1,0.1376773997424964,2,0,0,1
372,0,1,599.9235597885837,0,0.4775336939283506,2,4,0,0
393,2,1,1395.8931518976876,0,0.5454644805897173,2,4,1,0
375,1,3,619.253928512117,0,0.3572797103384217,4,2,0,1
388,0,6,374.0256163553893,0,0.037476864583966,2,0,0,0
737,1,1,2100.3295550477337,0,0.5199916588231481,0,1,0,0
385,1,5,552.8407577177707,0,0.2490407631920009,3,2,0,1
333,1,3,3255.9852249134838,1,0.4648279312953705,2,1,0,0
594,1,3,156.9100600111132,1,0.3496626360720237,1,0,0,1
389,1,5,283.23214695393017,1,0.5010602124176725,2,2,0,0
626,2,2,447.484095474298,0,0.5003657378264629,0,0,0,0
540,1,3,85.07840015111653,0,0.4569612436003643,2,0,0,0
196,1,1,254.01016459413367,1,0.3695383848511512,2,0,0,0
809,1,8,629.4191114219075,1,0.5295556194892086,2,2,0,1
859,2,6,207.532874484944,0,0.373287750906071,2,0,0,1
377,2,4,927.4162416134288,0,0.0514147515401744,0,4,0,1
566,2,1,1156.9476866809212,0,0.3063172584800829,3,0,0,1
902,1,6,1393.7781024949174,1,0.1960227342761564,0,0,0,0
464,1,5,357.2192259675858,0,0.0896880150644139,0,0,0,0
340,2,1,15.655742808477031,0,0.3608392247538199,2,1,0,0
224,1,7,38.250847865728346,1,0.6489012449956998,5,2,0,1
493,1,3,422.9761066152802,0,0.3416037246510285,0,1,1,0
858,2,3,2996.722431502931,1,0.1362918460119498,2,2,0,0
496,2,3,1632.054826554734,0,0.7101345332546682,3,0,0,1
737,1,4,191.48559929519345,1,0.539999863335427,2,3,0,0
1005,1,5,532.8380586478482,0,0.5840203260685888,1,2,1,0
393,1,2,564.3723484545832,1,0.497569269016003,2,0,0,0
402,2,4,49.26308339319176,1,0.4008122172915196,1,3,0,0
708,1,3,107.4339367209796,1,0.1768802792692944,0,0,0,0
636,1,6,439.9961338926535,0,0.1637902536059907,2,0,1,0
869,1,4,823.1664722087954,1,0.4124665082767193,1,0,0,1
616,1,1,245.6734928800525,0,0.6657691647167584,2,2,1,1
428,2,5,597.9153879847227,0,0.1744398099674908,0,3,0,0
618,1,5,381.31377741842095,1,0.2584647542344026,4,0,0,1
664,1,7,441.9256882127567,1,0.5941034760007915,3,0,0,1
601,1,5,1526.453614737184,0,0.2172810511708404,1,0,0,0
733,1,3,1953.9544912083973,0,0.1156210052450734,1,2,0,0
776,2,4,147.71947720128088,0,0.5121286334286269,3,2,0,1
629,1,6,488.77858337087537,1,0.2288689332432164,2,0,0,0
466,1,5,491.1993011934999,0,0.4136538833238118,1,0,0,0
529,1,4,1468.4005351258402,1,0.2296602007853335,1,2,0,0
741,0,3,353.52402911093964,1,0.6503009195721551,0,0,0,1
336,0,2,638.0986821267971,1,0.0779323618649194,2,0,0,0
573,1,4,751.8092295681711,0,0.1665724638302771,1,0,0,0
421,1,1,94.59522055425556,0,0.1510494999458529,0,4,0,0
755,1,7,226.7836532020321,0,0.6927760342607203,1,3,0,1
538,2,3,185.15923766535013,0,0.5689014317320612,2,0,0,0
509,1,1,230.4823476305342,0,0.1884442769165888,2,2,0,0
228,0,3,83.71261860324374,0,0.1023862007784363,1,0,1,0
649,1,6,57.8245454379428,0,0.1596829227848567,0,0,0,0
629,2,5,832.7269893955771,0,0.0118561337060104,2,0,0,0
543,0,2,299.0052734930079,1,0.2211799987592227,2,1,0,0
549,1,1,326.4306467198172,1,0.1980153909214015,2,0,0,0
815,2,4,623.6426927450069,0,0.4936271402395593,3,2,1,1
555,1,4,180.98319546999048,0,0.5012073942090808,1,0,0,0
621,1,4,505.65876662027136,0,0.3185007045849064,1,0,0,1
537,1,3,552.834272897419,0,0.034146711544505,1,1,0,0
410,1,4,2141.515951249789,0,0.0453482537626089,1,2,0,0
538,1,6,614.5602078673713,0,0.7550914373588042,3,1,0,1
714,1,4,1214.4307438056148,0,0.1230608650168849,0,0,0,0
526,1,1,316.71716255354687,1,0.3901003106618442,2,2,0,0
359,1,5,756.2120776986458,1,0.4475977016299469,1,0,0,0
739,1,4,905.6639440882184,0,0.1726544589496197,2,0,0,0
195,1,3,1731.7357143712438,0,0.4055620721468915,3,3,1,1
388,1,2,714.1057421563673,1,0.371451915911235,3,0,1,1
575,1,4,273.51825871983834,1,0.4281950473966674,1,2,0,0
486,1,3,994.5313734285764,0,0.6822689975001298,2,1,0,1
388,1,6,1227.2610594885884,0,0.2436726924356769,3,0,0,1
876,2,6,2314.313442361771,1,0.2683001549665177,2,0,0,0
64,1,2,865.274733566633,0,0.4385847790832001,1,1,0,0
588,0,1,178.82365617492016,1,0.139719063949418,1,2,0,0
399,2,5,306.03075020952167,0,0.1917084277131539,1,0,0,1
641,1,3,1186.222161595634,1,0.5093315460422576,1,1,0,0
548,1,2,1962.7219255247928,0,0.1714286034629945,1,0,0,0
387,1,5,24.308648349773737,1,0.0916382774069907,2,2,1,0
243,0,6,1343.493698425105,1,0.3472373079704575,1,3,0,0
674,1,4,221.3993854643214,0,0.5442480653928504,0,0,0,0
630,2,3,533.9355320140318,0,0.2221380220559773,0,0,1,0
480,1,3,1103.3570644582965,0,0.3465807810916821,1,1,0,0
285,1,7,210.39146268269997,0,0.080108933620062,3,0,0,1
194,1,7,1892.979862379556,0,0.3410167180900063,2,2,1,1
361,1,4,720.299739431914,0,0.743626190980154,2,3,0,1
490,1,4,2141.8878047917383,1,0.1133723435005773,0,4,0,1
548,1,4,1499.9807235492754,0,0.5611527348194911,0,0,0,0
570,1,4,359.1734706703909,0,0.3603616179323127,2,4,0,1
249,2,3,3493.8763033845626,0,0.1700305640556862,2,0,0,0
788,1,5,1530.569486930713,0,0.4290040290975947,1,0,0,0
483,1,2,329.5169846372091,0,0.4432475170527837,0,0,0,0
723,0,4,1813.8929585002463,0,0.1123252864088877,1,0,0,0
591,1,4,1033.1860647716226,1,0.370429463553784,0,0,1,0
589,1,7,18.261176434154603,0,0.5165839144363351,3,2,0,1
628,2,2,949.4108134372964,1,0.2181501579063106,3,0,0,1
765,1,2,261.34186128489534,1,0.5284974752125747,1,0,0,0
539,1,2,48.24033459291649,0,0.2819840408960457,1,0,0,0
641,2,5,269.4430213232724,1,0.4261853727855278,1,3,0,0
788,1,6,508.8266187676783,0,0.1505331380537387,1,2,0,0
364,0,4,764.8141165386495,0,0.7120378041972135,2,0,0,1
491,2,4,312.5098346807416,0,0.3048058468345063,2,4,0,1
213,1,2,8.966791444564622,1,0.0886858986538788,1,2,0,1
525,2,4,312.446716793158,0,0.0767193326319224,2,0,1,0
363,2,6,2511.2829516058027,1,0.3469152812134431,3,0,0,1
668,1,4,526.6642828846236,1,0.4274118269012359,3,2,0,1
369,1,3,674.818189830666,1,0.2351112830892259,2,0,0,0
122,2,3,97.67388669340647,0,0.1440439160663207,3,0,0,1
64,1,1,282.7777157868866,0,0.5241996524413384,1,0,0,0
183,1,3,393.0295303990449,1,0.1965268474899249,0,2,0,0
652,0,3,251.2097381248445,0,0.5123161495028007,3,0,0,1
657,1,6,133.35910726887045,0,0.1946299024973999,3,1,0,1
585,1,6,358.85848810475613,1,0.560041204958615,3,0,0,1
306,1,4,79.5371705407695,0,0.2730454646839921,1,0,0,0
490,1,5,1490.3194516648036,0,0.3974308187087733,3,0,1,1
499,1,6,292.1648148091578,0,0.56732095242808,2,0,0,0
268,1,1,848.1688789708412,1,0.1485662823799822,1,0,0,0
800,2,4,281.57233305379174,1,0.3058086861940067,2,4,1,1
505,1,8,782.54103732388,1,0.6567181707752889,3,2,0,1
541,1,2,196.82778446770087,0,0.3615667296490213,2,0,0,1
91,1,1,757.598220149734,0,0.5719124887266595,3,0,0,1
450,1,1,4.011382396269276,0,0.3554403843410815,2,1,0,0
363,1,2,155.75626000012613,0,0.1305808472380685,1,1,0,0
859,2,6,182.1519834877525,0,0.381430018298796,1,1,0,0
